content,polarity_score,sentiment_label
fill nik long name birthdat cant fill accord instruct press ok empti first time got vaccin still doesnt work ive sent email didnt get repli ive sent sinc week ago even though hard check,0.2023,pos
hello admin contact via email twitter instagram never got respons tri luck comment previous permiss say made pedulilindung applic object thesi research want ask research permit depart contact min thank,0.7003,pos
ive vaccin time suddenli sm care protect number behalf anoth person also complet nd vaccin come let tidi lot person data leak time,0.5719,pos
realli mean share locat must allow time luckili also iphon appstor polici cant use allow time want use app wast batteri chang allow use app applic cant log suck ask share loc alway activ,0.8691,pos
hassl there signal basement complic want enter offic end late get laid care protect care unemploy,0.8519,pos
still prematur use enter data nik mani time vaccin data alreadi exist vaccin certif never open notif appear cellphon restart restart mani time result good effect problem still happen pleas fix immedi,0.0516,pos
registr see st nd vaccin ticket without certif where certif log log see info noth els better alreadi applic dont deploy make peopl disappoint tq,0.0516,pos
pleas add new featur name report user see proke violat user take cellphon open care protect click report take photo violat see locat data photo violat sent directli cellphon closest covid task forc member,0.7003,pos
pleas make access easier applic often problemat cant access cant use krl public transport entri late realli need upgrad pleas activ time,0.4215,pos
input fix system drain lot batteri power gp possibl activ use applic applic consum lot energi gp must alway activ interfer notif thank hope input use,0.6597,pos
good good tri cellphon apk care protect use scan apk notif keep pop klean must know make user comfort klean applic ye,0.9201,pos
applic good keep control spread covid want ask check mall want check button miss leav mall want check messag check strang bin magic app,0.4939,pos
enter date birth must shift per year imagin enter father date birth finger curli fyi im use android regist say vaccin check certif isnt delay month vaccin told reenter nik data date birth like pleas fix,0.6442,pos
ive also email repli month nd vaccin finish cant download vaccin certif applic empti make applic subordin also cant download aka empti subordin also want work outsid citi outsid island postpon condit must includ vaccin certif harao follow immedi spread mass media social media,0.0772,pos
ive use enter mall success next everi time want scan qr alway ask complet data fill complet accord id card notif appear name id number,0.6486,pos
app good feel safer go mall restaur usual vaccin  sometim mall barcod scan sometim queue suggest ad mkci,0.6908,pos
sinc begin upgrad import featur form warn alert screen siren peopl confirm posit covid noth rais secur entranc anticip earli,0.2023,pos
make sure first tell peopl download app mayb otp send cellphon number wait hour sever time sm eh goe email hilari enter otp still doesnt work pl dont make difficult anymor im tire,0.5733,pos
cant access otp time got otp number email appli app server eror otp exp descript appear otp vaccin list enter app regist vaccin get otp cant use,0.0772,pos
good note multipl phone applic cannot upload vaccin certif test registr differ phone number suggest better data lock info ident,0.7269,pos
test antigen result care protect applic day ago still today gone say covid test day check care protect web come test result logic explan solutionwhi applic alway problem,0.836,pos
vaccin certif found applic even though fill data record alreadi receiv second vaccin receiv vaccin ii receiv sm link vaccin certif click link certif appear certif appearnot found care protect applic link provid earlier,0.7003,pos
overal intent applic good howev would better user freedom decid whether enabl locat access applic least applic run without need locat access notif bar coercion must remain activ,0.875,pos
tri regist cant enter date birth alway return nik column final abl enter without data entri date birth certif also seen even though vaccin day ago thank admin fast respons,0.3612,pos
call center difficult contact busi wa chat also respons pleas si cant vaccin data problemat handl civil servant data updat care protect respons name still access,0.5106,pos
truli open privat databas far develop present welldocu histori vaccin hope data realli kept secret consumpt rd parti uninteresteda good start equal nation indonesia great worldindonesia go forward high integr prodeoetpatria,0.872,pos
app cant use messag artifici locat detect alway appear even though cellphon strang app like what solut happen go mall updat sept ive email report screenshot hope respons followup thank,0.7845,pos
pleas help im android samsung note user use app close reopen ive ask locat permiss cant access must uninstal reinstal ye reinstal airport help pleas,0.6597,pos
tri check nik data appear click continu cannot touch button ask relat team help resolv issu sorri thank ,0.6369,pos
applic good recommend integr covid exposur notif warn featur avail android io current specif indonesia yet activ even though travel destin alreadi known whether area risk,0.4404,pos
download differ cellphon contact number certif doesnt come appear hasnt vaccin even though previou cellphon login certif appear pleas fix user chang cellphon applic cant follow develop,0.0772,pos
good breakthrough govern still give three star still problem name vaccin certif avail even though open web version certif overal quit good hope applic develop team continu fix exist problem,0.5106,pos
opinion overal applic quit good interest care protect must care account data applic easili edit possibl buy sell peduli protect account thank,0.9584,pos
child vaccin year tri regist applic repeatedli fail regist ask solut condit email care protect never got respons expect pleas fix system applic use public interest nation dont make difficult commun pleas pleas respond ,0.7514,pos
realli bad indonesian citizen alreadi nik safe foreign havent enter doh wassalam mix marriag plu children complic target get vaccin indo without frill vaccin hospit make condit must regist famili hasnt wassalam againsorri nich like halfandhalffinish case solv,0.2263,pos
notif made interest mayb notif display alway without leav applic better applic run background without exit use cellular data pleas dont updat often make longer let open,0.1516,pos
idea applic good execut still lack lot bug profil cant updat problem second certif hasnt appear yet said send email ive wait long time respons im lazi,0.4325,pos
week initi ask dukcapil dukcapil state problem data ask updat carelindungiid websit well repeatedli call care protect call center updat vaccin ask patient check everi day system,0.6369,pos
applic web cant see vaccin certif like other strang even though complet second vaccin even still first vaccin certif could seen app green statu inform second vaccin,0.3612,pos
well integr vaccin result everi time want show result vaccin still doesnt come allow enter properti requir protect even though im neg hassl ive report someth like time still,0.7035,pos
good applic bug applic flow exampl peopl vaccin scan public place prohibit enter warn close peopl automat check gap peopl vaccin go public place peopl vaccin abl check red notif show person vaccin,0.3612,pos
applic error sever slow like want serv small peopl doesnt matter reason moral pleas use money corruptor fix app sanga papat punjul enem seek wonten quickli thank forgiv thank,0.6157,pos
repeatedli log log otp code sent time everi time tri doesnt go want go long trip ask care protect applic cannot use annoy even otp code enter bug report send repeatedli reject signal good phone memori still empti what wrong pleas everyon requir care protect taken serious,0.8619,pos
load long time data sync ive vaccin twice there certif app web mandatori applic citizen build correct one first told use edit data sync hope get better,0.7003,pos
want use indic vaccin first second cant even regist date birth social credit manag,0.4404,pos
pleas improv qualiti applic complet account ident cannot add date birth even though success select date case account incomplet cant even use qr code thank cheer dev team,0.8591,pos
